Word: and                  Count: 8252
Word: heroic               Count: 4
Word: surface              Count: 4
Word: dudley               Count: 4
Word: cotton               Count: 4
Word: mines                Count: 4
Word: distance             Count: 4
Word: fan                  Count: 4
Word: stinking             Count: 4
Word: anger                Count: 4
Word: herberts             Count: 4
Word: wounds               Count: 4
Word: stupor               Count: 4
Word: ribs                 Count: 4
Word: talking              Count: 4
Word: stranger             Count: 4
Word: honesty              Count: 4
Word: assistance           Count: 4
Word: wagging              Count: 4
Word: tales                Count: 4
Word: knocked              Count: 4
Word: rhyme                Count: 4
Word: fleets               Count: 4
Word: l                    Count: 4
Word: steadily             Count: 4
Word: bailey               Count: 4
Word: un                   Count: 4
Word: clasped              Count: 4
Word: prick                Count: 4
Word: amiss                Count: 4
Word: merited              Count: 4
Word: disguised            Count: 4
Word: satisfaction         Count: 4
Word: entrusted            Count: 4
Word: tended               Count: 4
Word: embraced             Count: 4
Word: fitted               Count: 4
Word: arising              Count: 4
Word: retained             Count: 4
Word: outrage              Count: 4
Word: errors               Count: 4
Word: murderous            Count: 4
Word: guy                  Count: 4
Word: selfish              Count: 4
Word: ruinous              Count: 4
Word: reverent             Count: 4
Word: muse                 Count: 4
Word: farewell             Count: 4
Word: hermit               Count: 4
Word: dares                Count: 4
Word: linda                Count: 4
Word: scolded              Count: 4
Word: cowherd              Count: 4
Word: consul               Count: 4
Word: humbled              Count: 4
Word: fifteenth            Count: 4
Word: nets                 Count: 4
Word: daring               Count: 4
Word: fishermen            Count: 4
Word: underwater           Count: 4
Word: crust                Count: 4
Word: starboard            Count: 4
Word: aft                  Count: 4
Word: april                Count: 4
Word: bard                 Count: 4
Word: grinned              Count: 4
Word: coffee               Count: 4
Word: brute                Count: 4
Word: jest                 Count: 4
Word: sleepy               Count: 4
Word: bunk                 Count: 4
Word: scorn                Count: 4
Word: slight               Count: 4
Word: generous             Count: 4
Word: laughing             Count: 4
Word: owed                 Count: 4
Word: princesses           Count: 4
Word: fled                 Count: 4
Word: aware                Count: 4
Word: riddle               Count: 4
Word: fishes               Count: 4
Word: croxley              Count: 4
Word: pugilist             Count: 4
Word: disposed             Count: 4
Word: craft                Count: 4
Word: finely               Count: 4
Word: bells                Count: 4
Word: takes                Count: 4
Word: publican             Count: 4
Word: stake                Count: 4
Word: gloves               Count: 4
Word: mastered             Count: 4
Word: arrogance            Count: 4
Word: scorched             Count: 4
Word: somber               Count: 4
Word: edifice              Count: 4
Word: adorn                Count: 4
Word: accepted             Count: 4
Word: harvard              Count: 4
Word: joining              Count: 4
Word: asks                 Count: 4
Word: remsen               Count: 4
Word: climb                Count: 4
Word: carter               Count: 4
Word: lovely               Count: 4
Word: chances              Count: 4
Word: carrie               Count: 4
Word: ambled               Count: 4
Word: containing           Count: 4
Word: adherents            Count: 4
Word: tempest              Count: 4
Word: meter                Count: 4
Word: marched              Count: 4
Word: coveted              Count: 4
Word: desired              Count: 4
Word: armies               Count: 4
Word: desirous             Count: 4
Word: mecca                Count: 4
Word: genteel              Count: 4
Word: darcy                Count: 4
Word: inches               Count: 4
Word: bennet               Count: 4
Word: excited              Count: 4
Word: screen               Count: 4
Word: walter               Count: 4
Word: hasty                Count: 4
Word: dismounted           Count: 4
Word: groaned              Count: 4
Word: ignorant             Count: 4
Word: huge                 Count: 4
Word: echo                 Count: 4
Word: hither               Count: 4
Word: carrots              Count: 4
Word: speedily             Count: 4
Word: magpie               Count: 4
Word: sweetheart           Count: 4
Word: snug                 Count: 4
Word: steed                Count: 4
Word: becky                Count: 4
Word: mighty               Count: 4
Word: flannel              Count: 4
Word: assist               Count: 4
Word: ridden               Count: 4
Word: idly                 Count: 4
Word: wrap                 Count: 4
Word: crawley              Count: 4
Word: regarding            Count: 4
Word: mac                  Count: 4
Word: roared               Count: 4
Word: tough                Count: 4
Word: puzzled              Count: 4
Word: toilet               Count: 4
Word: building             Count: 4
Word: dined                Count: 4
Word: provided             Count: 4
Word: bond                 Count: 4
Word: realized             Count: 4
Word: teach                Count: 4
